#TYPE System.Diagnostics.Process
"__NounName","Name","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","BasePriority","ExitCode","HasExited","ExitTime","Handle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Process","sqlbrowser","103","34689024","516096","1576960","12160","c:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe","Microsoft Corporation","0,1092007","2005.090.5000.00","9.00.5000.00","SQL Browser Service EXE","Microsoft SQL Server","8",,"False",,"2524","103","2628",".","0","","System.Diagnostics.ProcessModule (sqlbrowser.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12160","12160","1576960","1576960","59680","59680","1691648","1691648","4464640","4464640","35737600","35737600","True","Normal","1576960","1576960","00:00:00.0624004","sqlbrowser","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1092007","00:00:00.0468003","34689024","34689024","False",,,,"516096","516096",,
"Process","conhost","52","71020544","6242304","1875968","6720","C:\Windows\system32\conhost.exe","Microsoft Corporation","0,0936006","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Host de ventana de consola","Sistema operativo Microsoft? Windows?","8",,"False",,"2876","52","12780",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6720","6720","1875968","1875968","138384","138384","1896448","1896448","6266880","6266880","75132928","75132928","True","Normal","1875968","1875968","00:00:00.0468003","conhost","15","True","1","System.Diagnostics.ProcessStartInfo","21/07/2011 8:38:38",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0936006","00:00:00.0468003","71020544","71020544","False",,,,"6242304","6242304",,
"Process","smss","32","5173248","143360","552960","1624","C:\Windows\system32\smss.exe","Microsoft Corporation","0,0936006","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Administrador de sesi?n de Windows","Sistema operativo Microsoft? Windows?","11",,"False",,"2152","32","384",".","0","","System.Diagnostics.ProcessModule (smss.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","1624","1624","552960","552960","10656","10656","622592","622592","1265664","1265664","19361792","19361792","True","Normal","552960","552960","00:00:00.0936006","smss","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:53:29",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0936006","00:00:00","5173248","5173248","False",,,,"143360","143360",,
"Process","ibmpmsvc","57","46747648","1167360","1474560","6328","C:\Windows\system32\ibmpmsvc.exe","Lenovo.","0,0936006","1.62.00.0","1.62","ThinkPad Power Management Service","ThinkPad Power Management Service","8",,"False",,"2960","57","832",".","0","","System.Diagnostics.ProcessModule (ibmpmsvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6328","6328","1474560","1474560","89768","89768","1556480","1556480","3178496","3178496","50065408","50065408","True","Normal","1474560","1474560","00:00:00.0468003","ibmpmsvc","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:11",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0936006","00:00:00.0468003","46747648","46747648","False",,,,"1167360","1167360",,
"Process","wininit","81","50454528","266240","1740800","9992","C:\Windows\system32\wininit.exe","Microsoft Corporation","0,0780005","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Aplicaci?n de inicio de Windows","Sistema operativo Microsoft? Windows?","13",,"False",,"2848","81","576",".","0","","System.Diagnostics.ProcessModule (wininit.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9992","9992","1740800","1740800","104016","104016","2134016","2134016","4812800","4812800","55746560","55746560","True","High","1740800","1740800","00:00:00.0780005","wininit","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:10",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0780005","00:00:00","50454528","50454528","False",,,,"266240","266240",,
"Process","splwow64","72","60796928","5492736","2088960","7624","C:\Windows\splwow64.exe","Microsoft Corporation","0,0624004","6.1.7601.17514 (win7sp1_rtm.101119-1850)","6.1.7601.17514","Print driver host for 32bit applications","Microsoft? Windows? Operating System","8",,"False",,"3132","72","9720",".","0","","System.Diagnostics.ProcessModule (splwow64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7624","7624","2088960","2088960","117064","117064","2187264","2187264","5804032","5804032","68415488","68415488","True","Normal","2088960","2088960","00:00:00.0468003","splwow64","15","True","1","System.Diagnostics.ProcessStartInfo","21/07/2011 8:35:30",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0624004","00:00:00.0156001","60796928","60796928","False",,,,"5492736","5492736",,
"Process","NclRSSrv","57","47681536","3411968","1114112","6736","C:\Program Files (x86)\PC Connectivity Solution\Transports\NclRSSrv.exe","Nokia","0,0468003","7, 0, 8, 1","3.13","Serial Media Server","PC Connectivity Solution","13",,"False",,"2868","57","7952",".","0","","System.Diagnostics.ProcessModule (NclRSSrv.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6736","6736","1114112","1114112","83600","83600","1118208","1118208","3510272","3510272","47681536","47681536","True","High","1114112","1114112","00:00:00.0156001","NclRSSrv","15","True","0","System.Diagnostics.ProcessStartInfo","21/07/2011 8:13:54",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468003","00:00:00.0312002","47681536","47681536","False",,,,"3411968","3411968",,
"Process","svchost","49","29118464","122880","1699840","6072","C:\Windows\system32\svchost.exe","Microsoft Corporation","0,0468003","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso host para los servicios de Windows","Sistema operativo Microsoft? Windows?","8",,"False",,"2840","49","5256",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6072","6072","1699840","1699840","56040","56040","1753088","1753088","3981312","3981312","30093312","30093312","True","Normal","1699840","1699840","00:00:00.0468003","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:56:36",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468003","00:00:00","29118464","29118464","False",,,,"122880","122880",,
"Process","conhost","33","48123904","286720","1486848","4800","C:\Windows\system32\conhost.exe","Microsoft Corporation","0,0468003","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Host de ventana de consola","Sistema operativo Microsoft? Windows?","8",,"False",,"3044","33","4740",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4800","4800","1486848","1486848","95552","95552","1495040","1495040","3690496","3690496","52219904","52219904","True","Normal","1486848","1486848","00:00:00.0468003","conhost","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:56:03",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468003","00:00:00","48123904","48123904","False",,,,"286720","286720",,
"Process","SynTPHelper","22","41123840","372736","1634304","5040","C:\Program Files\Synaptics\SynTP\SynTPHelper.exe","Synaptics Incorporated","0,0312002","15.3.6 05May11","15.3.6 05May11","Synaptics Pointing Device Helper","Synaptics Pointing Device Driver","10",,"False",,"2560","22","3380",".","0","","System.Diagnostics.ProcessModule (SynTPHelper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5040","5040","1634304","1634304","78368","78368","1634304","1634304","3772416","3772416","41123840","41123840","True","AboveNormal","1634304","1634304","00:00:00.0156001","SynTPHelper","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:56",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312002","00:00:00.0156001","41123840","41123840","False",,,,"372736","372736",,
"Process","conhost","33","48123904","3989504","1490944","4800","C:\Windows\system32\conhost.exe","Microsoft Corporation","0,0312002","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Host de ventana de consola","Sistema operativo Microsoft? Windows?","8",,"False",,"2804","33","6704",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4800","4800","1490944","1490944","95552","95552","1495040","1495040","4014080","4014080","53071872","53071872","True","Normal","1490944","1490944","00:00:00.0156001","conhost","15","True","1","System.Diagnostics.ProcessStartInfo","21/07/2011 9:07:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312002","00:00:00.0156001","48123904","48123904","False",,,,"3989504","3989504",,
"Process","WLIDSVCM","60","34795520","331776","1527808","5720","C:\Program Files\Common Files\Microsoft Shared\Windows Live\WLIDSvcM.exe","Microsoft Corp.","0,0312002","7.250.4225.0","7.250.4225.0","Microsoft? Windows Live ID Service Monitor","Microsoft? CoReXT","8",,"False",,"3216","60","2984",".","0","","System.Diagnostics.ProcessModule (WLIDSvcM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5720","5720","1527808","1527808","66104","66104","1585152","1585152","3571712","3571712","35844096","35844096","True","Normal","1527808","1527808","00:00:00.0156001","WLIDSVCM","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312002","00:00:00.0156001","34795520","34795520","False",,,,"331776","331776",,
"Process","conhost","33","48123904","3969024","1486848","4800","C:\Windows\system32\conhost.exe","Microsoft Corporation","0,0156001","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Host de ventana de consola","Sistema operativo Microsoft? Windows?","8",,"False",,"3212","33","14332",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4800","4800","1486848","1486848","95552","95552","1495040","1495040","3969024","3969024","53071872","53071872","True","Normal","1486848","1486848","00:00:00.0156001","conhost","15","True","1","System.Diagnostics.ProcessStartInfo","21/07/2011 9:07:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156001","00:00:00","48123904","48123904","False",,,,"3969024","3969024",,
"Process","conhost","31","26148864","262144","1105920","4568","C:\Windows\system32\conhost.exe","Microsoft Corporation","0,0156001","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Host de ventana de consola","Sistema operativo Microsoft? Windows?","8",,"False",,"3120","31","1492",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4568","4568","1105920","1105920","53864","53864","1105920","1105920","2928640","2928640","27721728","27721728","True","Normal","1105920","1105920","00:00:00.0156001","conhost","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:12",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156001","00:00:00","26148864","26148864","False",,,,"262144","262144",,
"Process","NMSAccess64","43","35676160","98304","1470464","5152","C:\Windows\SysWOW64\NMSAccess64.exe",,"0,0156001",,,,,"8",,"False",,"3228","43","2376",".","0","","System.Diagnostics.ProcessModule (NMSAccess64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5152","5152","1470464","1470464","66880","66880","1503232","1503232","3317760","3317760","36724736","36724736","True","Normal","1470464","1470464","00:00:00.0156001","NMSAccess64","15","True","0","System.Diagnostics.ProcessStartInfo","16/07/2011 14:54:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156001","00:00:00","35676160","35676160","False",,,,"98304","98304",,
"Process","rundll32","51","62652416","237568","1265664","7928","C:\Windows\SysWOW64\rundll32.exe","Microsoft Corporation","0,0156001","6.1.7600.16385 (win7_rtm.090713-1255)","6.1.7600.16385","Proceso host de Windows (Rundll32)","Sistema operativo Microsoft? Windows?","8",,"False",,"3220","51","4076",".","0","","System.Diagnostics.ProcessModule (rundll32.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7928","7928","1265664","1265664","120800","120800","1363968","1363968","4034560","4034560","64221184","64221184","True","Normal","1265664","1265664","00:00:00","rundll32","15","True","1","System.Diagnostics.ProcessStartInfo","16/07/2011 14:55:54",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156001","00:00:00.0156001","62652416","62652416","False",,,,"237568","237568",,
"Process","audiodg","174","69267456","14069760","20508672","12304",,,,,,,,"8",,,,,"174","8404",".","0","",,,,,"12304","12304","20508672","20508672","109072","109072","21712896","21712896","18743296","18743296","72781824","72781824",,,"20508672","20508672",,"audiodg",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"69267456","69267456","False",,,,"14069760","14069760",,
"Process","System","1284","7983104","1273856","196608","0",,,,,,,,"8",,,,,"1284","4",".","0","",,,,,"0","0","196608","196608","0","0","12435456","12435456","13598720","13598720","17547264","17547264",,,"196608","196608",,"System",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"7983104","7983104","False",,,,"1273856","1273856",,
"Process","Idle","0","0","24576","0","0",,,,,,,,"0",,,,,"0","0",".","0","",,,,,"0","0","0","0","0","0","0","0","24576","24576","0","0",,,"0","0",,"Idle",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"0","0","False",,,,"24576","24576",,
